"MUNICIPIO";"ANO";"MES";"CASOS"
"MACAPARANA";2011;5;11
"MACAPARANA";2011;6;5
"MACAPARANA";2011;7;1
"MACAPARANA";2011;8;0
"MACAPARANA";2011;9;0
"MACAPARANA";2011;10;0
"MACAPARANA";2011;11;0
"MACAPARANA";2011;12;0
"MACHADOS";2011;1;0
"MACHADOS";2011;2;4
"MACHADOS";2011;3;17
"MACHADOS";2011;4;10
"MACHADOS";2011;5;1
"MACHADOS";2011;6;5
"MACHADOS";2011;7;1
"MACHADOS";2011;8;0
"MACHADOS";2011;9;0
"MACHADOS";2011;10;2
"MACHADOS";2011;11;0
"MACHADOS";2011;12;0
"MANARI";2011;1;0
"MANARI";2011;2;3
"MANARI";2011;3;0
"MANARI";2011;4;0
"MANARI";2011;5;0
"MANARI";2011;6;0
"MANARI";2011;7;1
"MANARI";2011;8;0
"MANARI";2011;9;0
"MANARI";2011;10;0
"MANARI";2011;11;0
"MANARI";2011;12;0
"MARAIAL";2011;1;0
"MARAIAL";2011;2;0
"MARAIAL";2011;3;0
"MARAIAL";2011;4;1
"MARAIAL";2011;5;1
"MARAIAL";2011;6;0
"MARAIAL";2011;7;1
"MARAIAL";2011;8;0
"MARAIAL";2011;9;0
"MARAIAL";2011;10;0
"MARAIAL";2011;11;0
"MARAIAL";2011;12;0
"MIRANDIBA";2011;1;0
"MIRANDIBA";2011;2;0
"MIRANDIBA";2011;3;0
"MIRANDIBA";2011;4;2
"MIRANDIBA";2011;5;2
"MIRANDIBA";2011;6;1
"MIRANDIBA";2011;7;0
"MIRANDIBA";2011;8;0
"MIRANDIBA";2011;9;0
"MIRANDIBA";2011;10;0
"MIRANDIBA";2011;11;0
"MIRANDIBA";2011;12;0
"MOREILANDIA";2011;1;0
"MOREILANDIA";2011;2;5
"MOREILANDIA";2011;3;1
"MOREILANDIA";2011;4;4
"MOREILANDIA";2011;5;0
"MOREILANDIA";2011;6;0
"MOREILANDIA";2011;7;0
"MOREILANDIA";2011;8;0
"MOREILANDIA";2011;9;0
"MOREILANDIA";2011;10;0
"MOREILANDIA";2011;11;0
"MOREILANDIA";2011;12;0
"MORENO";2011;1;2
"MORENO";2011;2;7
"MORENO";2011;3;26
"MORENO";2011;4;36
"MORENO";2011;5;83
"MORENO";2011;6;43
"MORENO";2011;7;11
"MORENO";2011;8;1
"MORENO";2011;9;3
"MORENO";2011;10;9
"MORENO";2011;11;0
"MORENO";2011;12;0
"NAZARE DA MATA";2011;1;1
"NAZARE DA MATA";2011;2;0
"NAZARE DA MATA";2011;3;1
"NAZARE DA MATA";2011;4;0
"NAZARE DA MATA";2011;5;1
"NAZARE DA MATA";2011;6;16
"NAZARE DA MATA";2011;7;3
"NAZARE DA MATA";2011;8;0
"NAZARE DA MATA";2011;9;2
"NAZARE DA MATA";2011;10;1
"NAZARE DA MATA";2011;11;0
"NAZARE DA MATA";2011;12;1
"OLINDA";2011;1;8
"OLINDA";2011;2;41
"OLINDA";2011;3;90
"OLINDA";2011;4;65
"OLINDA";2011;5;69
"OLINDA";2011;6;79
"OLINDA";2011;7;24
"OLINDA";2011;8;35
"OLINDA";2011;9;31
"OLINDA";2011;10;32
"OLINDA";2011;11;15
"OLINDA";2011;12;4
"OROBO";2011;1;3
"OROBO";2011;2;6
"OROBO";2011;3;27
"OROBO";2011;4;6
"OROBO";2011;5;4
"OROBO";2011;6;0
"OROBO";2011;7;0
"OROBO";2011;8;0
"OROBO";2011;9;3
"OROBO";2011;10;0
"OROBO";2011;11;0
"OROBO";2011;12;0
"OURICURI";2011;1;2
"OURICURI";2011;2;0
"OURICURI";2011;3;0
"OURICURI";2011;4;0
"OURICURI";2011;5;0
"OURICURI";2011;6;0
"OURICURI";2011;7;0
"OURICURI";2011;8;1
"OURICURI";2011;9;2
"OURICURI";2011;10;6
"OURICURI";2011;11;0
"OURICURI";2011;12;0
"PALMARES";2011;1;1
"PALMARES";2011;2;5
"PALMARES";2011;3;31
"PALMARES";2011;4;21
"PALMARES";2011;5;5
"PALMARES";2011;6;18
"PALMARES";2011;7;2
"PALMARES";2011;8;2
"PALMARES";2011;9;0
"PALMARES";2011;10;2
"PALMARES";2011;11;1
"PALMARES";2011;12;0
"PALMEIRINA";2011;1;0
"PALMEIRINA";2011;2;0
"PALMEIRINA";2011;3;1
"PALMEIRINA";2011;4;0
"PALMEIRINA";2011;5;0
"PALMEIRINA";2011;6;0
"PALMEIRINA";2011;7;0
"PALMEIRINA";2011;8;0
"PALMEIRINA";2011;9;0
"PALMEIRINA";2011;10;0
"PALMEIRINA";2011;11;0
"PALMEIRINA";2011;12;0
"PANELAS";2011;1;0
"PANELAS";2011;2;0
"PANELAS";2011;3;1
"PANELAS";2011;4;2
"PANELAS";2011;5;0
"PANELAS";2011;6;0
"PANELAS";2011;7;0
"PANELAS";2011;8;0
"PANELAS";2011;9;0
"PANELAS";2011;10;0
"PANELAS";2011;11;0
"PANELAS";2011;12;0
"PARANATAMA";2011;1;0
"PARANATAMA";2011;2;1
"PARANATAMA";2011;3;6
"PARANATAMA";2011;4;14
"PARANATAMA";2011;5;2
"PARANATAMA";2011;6;0
"PARANATAMA";2011;7;1
"PARANATAMA";2011;8;0
"PARANATAMA";2011;9;0
"PARANATAMA";2011;10;1
"PARANATAMA";2011;11;0
"PARANATAMA";2011;12;0
"PASSIRA";2011;1;0
"PASSIRA";2011;2;0
"PASSIRA";2011;3;5
"PASSIRA";2011;4;5
"PASSIRA";2011;5;3
"PASSIRA";2011;6;1
"PASSIRA";2011;7;0
"PASSIRA";2011;8;0
"PASSIRA";2011;9;0
"PASSIRA";2011;10;0
"PASSIRA";2011;11;0
"PASSIRA";2011;12;0
"PAUDALHO";2011;1;45
"PAUDALHO";2011;2;70
"PAUDALHO";2011;3;81
"PAUDALHO";2011;4;71
"PAUDALHO";2011;5;45
"PAUDALHO";2011;6;9
"PAUDALHO";2011;7;50
"PAUDALHO";2011;8;10
"PAUDALHO";2011;9;0
"PAUDALHO";2011;10;3
"PAUDALHO";2011;11;0
"PAUDALHO";2011;12;0
"PAULISTA";2011;1;17
"PAULISTA";2011;2;64
"PAULISTA";2011;3;85
"PAULISTA";2011;4;86
"PAULISTA";2011;5;90
"PAULISTA";2011;6;67
"PAULISTA";2011;7;22
"PAULISTA";2011;8;41
"PAULISTA";2011;9;45
"PAULISTA";2011;10;38
"PAULISTA";2011;11;4
"PAULISTA";2011;12;10
"PEDRA";2011;1;0
"PEDRA";2011;2;0
"PEDRA";2011;3;3
"PEDRA";2011;4;1
"PEDRA";2011;5;0
"PEDRA";2011;6;0
"PEDRA";2011;7;0
"PEDRA";2011;8;0
"PEDRA";2011;9;1
"PEDRA";2011;10;0
"PEDRA";2011;11;0
"PEDRA";2011;12;0
"PESQUEIRA";2011;1;1
"PESQUEIRA";2011;2;0
"PESQUEIRA";2011;3;3
"PESQUEIRA";2011;4;3
"PESQUEIRA";2011;5;3
"PESQUEIRA";2011;6;8
"PESQUEIRA";2011;7;1
"PESQUEIRA";2011;8;0
"PESQUEIRA";2011;9;0
"PESQUEIRA";2011;10;0
"PESQUEIRA";2011;11;0
"PESQUEIRA";2011;12;0
"PETROLANDIA";2011;1;0
"PETROLANDIA";2011;2;0
"PETROLANDIA";2011;3;0
"PETROLANDIA";2011;4;1
"PETROLANDIA";2011;5;1
"PETROLANDIA";2011;6;3
"PETROLANDIA";2011;7;0
"PETROLANDIA";2011;8;0
"PETROLANDIA";2011;9;0
"PETROLANDIA";2011;10;0
"PETROLANDIA";2011;11;0
"PETROLANDIA";2011;12;0
"PETROLINA";2011;1;75
"PETROLINA";2011;2;85
"PETROLINA";2011;3;74
"PETROLINA";2011;4;67
"PETROLINA";2011;5;66
"PETROLINA";2011;6;56
"PETROLINA";2011;7;28
"PETROLINA";2011;8;4
"PETROLINA";2011;9;2
"PETROLINA";2011;10;2
"PETROLINA";2011;11;1
"PETROLINA";2011;12;7
"POCAO";2011;1;0
"POCAO";2011;2;2
"POCAO";2011;3;16
"POCAO";2011;4;0
"POCAO";2011;5;1
"POCAO";2011;6;1
"POCAO";2011;7;0
"POCAO";2011;8;0
"POCAO";2011;9;0
"POCAO";2011;10;0
"POCAO";2011;11;0
"POCAO";2011;12;0
"POMBOS";2011;1;1
"POMBOS";2011;2;0
"POMBOS";2011;3;2
"POMBOS";2011;4;2
"POMBOS";2011;5;1
"POMBOS";2011;6;0
"POMBOS";2011;7;0
"POMBOS";2011;8;0
"POMBOS";2011;9;0
"POMBOS";2011;10;0
"POMBOS";2011;11;0
"POMBOS";2011;12;0
"PRIMAVERA";2011;1;0
"PRIMAVERA";2011;2;2
"PRIMAVERA";2011;3;1
"PRIMAVERA";2011;4;1
"PRIMAVERA";2011;5;0
"PRIMAVERA";2011;6;1
"PRIMAVERA";2011;7;2
"PRIMAVERA";2011;8;4
"PRIMAVERA";2011;9;4
"PRIMAVERA";2011;10;0
"PRIMAVERA";2011;11;0
"PRIMAVERA";2011;12;0
"QUIPAPA";2011;1;0
"QUIPAPA";2011;2;4
"QUIPAPA";2011;3;8
"QUIPAPA";2011;4;4
"QUIPAPA";2011;5;4
"QUIPAPA";2011;6;4
"QUIPAPA";2011;7;1
"QUIPAPA";2011;8;2
"QUIPAPA";2011;9;2
"QUIPAPA";2011;10;0
"QUIPAPA";2011;11;0
"QUIPAPA";2011;12;0
"QUIXABA";2011;1;4
"QUIXABA";2011;2;9
"QUIXABA";2011;3;10
"QUIXABA";2011;4;1
"QUIXABA";2011;5;0
"QUIXABA";2011;6;8
"QUIXABA";2011;7;4
"QUIXABA";2011;8;2
"QUIXABA";2011;9;1
"QUIXABA";2011;10;1
"QUIXABA";2011;11;0
"QUIXABA";2011;12;1
"RECIFE";2011;1;82
"RECIFE";2011;2;204
"RECIFE";2011;3;461
"RECIFE";2011;4;512
"RECIFE";2011;5;790
"RECIFE";2011;6;723
"RECIFE";2011;7;569
"RECIFE";2011;8;434
"RECIFE";2011;9;404
"RECIFE";2011;10;437
"RECIFE";2011;11;416
"RECIFE";2011;12;117
"RIBEIRAO";2011;1;0
"RIBEIRAO";2011;2;7
"RIBEIRAO";2011;3;6
"RIBEIRAO";2011;4;2
"RIBEIRAO";2011;5;2
"RIBEIRAO";2011;6;2
"RIBEIRAO";2011;7;0
"RIBEIRAO";2011;8;0
"RIBEIRAO";2011;9;1
"RIBEIRAO";2011;10;0
"RIBEIRAO";2011;11;0
"RIBEIRAO";2011;12;0
"RIO FORMOSO";2011;1;0
"RIO FORMOSO";2011;2;2
"RIO FORMOSO";2011;3;16
"RIO FORMOSO";2011;4;9
"RIO FORMOSO";2011;5;0
"RIO FORMOSO";2011;6;1
"RIO FORMOSO";2011;7;4
"RIO FORMOSO";2011;8;0
"RIO FORMOSO";2011;9;0
"RIO FORMOSO";2011;10;0
"RIO FORMOSO";2011;11;0
"RIO FORMOSO";2011;12;2
"SALGADINHO";2011;1;0
"SALGADINHO";2011;2;1
"SALGADINHO";2011;3;0
"SALGADINHO";2011;4;0
"SALGADINHO";2011;5;0
"SALGADINHO";2011;6;0
"SALGADINHO";2011;7;0
"SALGADINHO";2011;8;1
"SALGADINHO";2011;9;0
"SALGADINHO";2011;10;0
"SALGADINHO";2011;11;0
"SALGADINHO";2011;12;0
"SALGUEIRO";2011;1;1
"SALGUEIRO";2011;2;1
"SALGUEIRO";2011;3;13
"SALGUEIRO";2011;4;5
"SALGUEIRO";2011;5;9
"SALGUEIRO";2011;6;1
"SALGUEIRO";2011;7;8
"SALGUEIRO";2011;8;0
"SALGUEIRO";2011;9;0
"SALGUEIRO";2011;10;0
"SALGUEIRO";2011;11;0
"SALGUEIRO";2011;12;0
"SALOA";2011;1;0
"SALOA";2011;2;0
"SALOA";2011;3;2
"SALOA";2011;4;1
"SALOA";2011;5;1
"SALOA";2011;6;0
"SALOA";2011;7;0
"SALOA";2011;8;0
"SALOA";2011;9;0
"SALOA";2011;10;0
"SALOA";2011;11;0
"SALOA";2011;12;0
"SANHARO";2011;1;0
"SANHARO";2011;2;0
"SANHARO";2011;3;0
"SANHARO";2011;4;2
"SANHARO";2011;5;1
"SANHARO";2011;6;0
"SANHARO";2011;7;0
"SANHARO";2011;8;0
"SANHARO";2011;9;0
"SANHARO";2011;10;0
"SANHARO";2011;11;0
"SANHARO";2011;12;1
"SANTA CRUZ DA BAIXA VERDE";2011;1;0
"SANTA CRUZ DA BAIXA VERDE";2011;2;1
"SANTA CRUZ DA BAIXA VERDE";2011;3;2
"SANTA CRUZ DA BAIXA VERDE";2011;4;0
"SANTA CRUZ DA BAIXA VERDE";2011;5;0
"SANTA CRUZ DA BAIXA VERDE";2011;6;0
"SANTA CRUZ DA BAIXA VERDE";2011;7;0
"SANTA CRUZ DA BAIXA VERDE";2011;8;0
"SANTA CRUZ DA BAIXA VERDE";2011;9;0
"SANTA CRUZ DA BAIXA VERDE";2011;10;0
"SANTA CRUZ DA BAIXA VERDE";2011;11;0
"SANTA CRUZ DA BAIXA VERDE";2011;12;0
"SANTA CRUZ DO CAPIBARIBE";2011;1;1
"SANTA CRUZ DO CAPIBARIBE";2011;2;2
"SANTA CRUZ DO CAPIBARIBE";2011;3;5
"SANTA CRUZ DO CAPIBARIBE";2011;4;7
"SANTA CRUZ DO CAPIBARIBE";2011;5;6
"SANTA CRUZ DO CAPIBARIBE";2011;6;0
"SANTA CRUZ DO CAPIBARIBE";2011;7;0
"SANTA CRUZ DO CAPIBARIBE";2011;8;0
"SANTA CRUZ DO CAPIBARIBE";2011;9;0
"SANTA CRUZ DO CAPIBARIBE";2011;10;0
"SANTA CRUZ DO CAPIBARIBE";2011;11;0
"SANTA CRUZ DO CAPIBARIBE";2011;12;0
"SANTA MARIA DA BOA VISTA";2011;1;1
"SANTA MARIA DA BOA VISTA";2011;2;0
"SANTA MARIA DA BOA VISTA";2011;3;0
"SANTA MARIA DA BOA VISTA";2011;4;3
"SANTA MARIA DA BOA VISTA";2011;5;0
"SANTA MARIA DA BOA VISTA";2011;6;1
"SANTA MARIA DA BOA VISTA";2011;7;0
"SANTA MARIA DA BOA VISTA";2011;8;0
"SANTA MARIA DA BOA VISTA";2011;9;0
"SANTA MARIA DA BOA VISTA";2011;10;0
"SANTA MARIA DA BOA VISTA";2011;11;0
"SANTA MARIA DA BOA VISTA";2011;12;0
"SANTA MARIA DO CAMBUCA";2011;1;0
"SANTA MARIA DO CAMBUCA";2011;2;0
"SANTA MARIA DO CAMBUCA";2011;3;0
"SANTA MARIA DO CAMBUCA";2011;4;2
"SANTA MARIA DO CAMBUCA";2011;5;1
"SANTA MARIA DO CAMBUCA";2011;6;0
"SANTA MARIA DO CAMBUCA";2011;7;0
"SANTA MARIA DO CAMBUCA";2011;8;0
"SANTA MARIA DO CAMBUCA";2011;9;1
"SANTA MARIA DO CAMBUCA";2011;10;0
"SANTA MARIA DO CAMBUCA";2011;11;0
"SANTA MARIA DO CAMBUCA";2011;12;0
"SANTA TEREZINHA";2011;1;2
"SANTA TEREZINHA";2011;2;5
"SANTA TEREZINHA";2011;3;13
"SANTA TEREZINHA";2011;4;3
"SANTA TEREZINHA";2011;5;2
"SANTA TEREZINHA";2011;6;1
"SANTA TEREZINHA";2011;7;0
"SANTA TEREZINHA";2011;8;0
"SANTA TEREZINHA";2011;9;0
"SANTA TEREZINHA";2011;10;0
"SANTA TEREZINHA";2011;11;0
"SANTA TEREZINHA";2011;12;0
"SAO JOAO";2011;1;0
"SAO JOAO";2011;2;0
"SAO JOAO";2011;3;1
"SAO JOAO";2011;4;1
"SAO JOAO";2011;5;0
"SAO JOAO";2011;6;0
"SAO JOAO";2011;7;0
"SAO JOAO";2011;8;0
"SAO JOAO";2011;9;0
"SAO JOAO";2011;10;0
"SAO JOAO";2011;11;0
"SAO JOAO";2011;12;0
"SAO JOAQUIM DO MONTE";2011;1;2
"SAO JOAQUIM DO MONTE";2011;2;3
"SAO JOAQUIM DO MONTE";2011;3;1
"SAO JOAQUIM DO MONTE";2011;4;1
"SAO JOAQUIM DO MONTE";2011;5;0
"SAO JOAQUIM DO MONTE";2011;6;1
"SAO JOAQUIM DO MONTE";2011;7;0
"SAO JOAQUIM DO MONTE";2011;8;0
"SAO JOAQUIM DO MONTE";2011;9;0
"SAO JOAQUIM DO MONTE";2011;10;0
"SAO JOAQUIM DO MONTE";2011;11;0
"SAO JOAQUIM DO MONTE";2011;12;0
"SAO JOSE DA COROA GRANDE";2011;1;2
"SAO JOSE DA COROA GRANDE";2011;2;3
"SAO JOSE DA COROA GRANDE";2011;3;5
"SAO JOSE DA COROA GRANDE";2011;4;0
"SAO JOSE DA COROA GRANDE";2011;5;6
"SAO JOSE DA COROA GRANDE";2011;6;4
"SAO JOSE DA COROA GRANDE";2011;7;1
"SAO JOSE DA COROA GRANDE";2011;8;4
"SAO JOSE DA COROA GRANDE";2011;9;0
"SAO JOSE DA COROA GRANDE";2011;10;1
"SAO JOSE DA COROA GRANDE";2011;11;0
"SAO JOSE DA COROA GRANDE";2011;12;0
"SAO JOSE DO BELMONTE";2011;1;51
"SAO JOSE DO BELMONTE";2011;2;41
"SAO JOSE DO BELMONTE";2011;3;89
"SAO JOSE DO BELMONTE";2011;4;163
"SAO JOSE DO BELMONTE";2011;5;64
"SAO JOSE DO BELMONTE";2011;6;14
"SAO JOSE DO BELMONTE";2011;7;4
"SAO JOSE DO BELMONTE";2011;8;1
"SAO JOSE DO BELMONTE";2011;9;0
"SAO JOSE DO BELMONTE";2011;10;0
"SAO JOSE DO BELMONTE";2011;11;0
"SAO JOSE DO BELMONTE";2011;12;16
"SAO JOSE DO EGITO";2011;1;14
"SAO JOSE DO EGITO";2011;2;32
"SAO JOSE DO EGITO";2011;3;60
"SAO JOSE DO EGITO";2011;4;34
"SAO JOSE DO EGITO";2011;5;13
"SAO JOSE DO EGITO";2011;6;4
"SAO JOSE DO EGITO";2011;7;4
"SAO JOSE DO EGITO";2011;8;0
"SAO JOSE DO EGITO";2011;9;0
"SAO JOSE DO EGITO";2011;10;0
"SAO JOSE DO EGITO";2011;11;0
"SAO JOSE DO EGITO";2011;12;1
"SAO LOURENCO DA MATA";2011;1;1
"SAO LOURENCO DA MATA";2011;2;0
"SAO LOURENCO DA MATA";2011;3;1
"SAO LOURENCO DA MATA";2011;4;2
"SAO LOURENCO DA MATA";2011;5;1
"SAO LOURENCO DA MATA";2011;6;9
"SAO LOURENCO DA MATA";2011;7;3
"SAO LOURENCO DA MATA";2011;8;0
"SAO LOURENCO DA MATA";2011;9;0
"SAO LOURENCO DA MATA";2011;10;0
"SAO LOURENCO DA MATA";2011;11;0
"SAO LOURENCO DA MATA";2011;12;2
"SAO VICENTE FERRER";2011;1;0
"SAO VICENTE FERRER";2011;2;0
"SAO VICENTE FERRER";2011;3;0
"SAO VICENTE FERRER";2011;4;3
"SAO VICENTE FERRER";2011;5;0
"SAO VICENTE FERRER";2011;6;0
"SAO VICENTE FERRER";2011;7;0
"SAO VICENTE FERRER";2011;8;0
"SAO VICENTE FERRER";2011;9;0
"SAO VICENTE FERRER";2011;10;0
"SAO VICENTE FERRER";2011;11;0
"SAO VICENTE FERRER";2011;12;0
"SERRA TALHADA";2011;1;13
"SERRA TALHADA";2011;2;9
"SERRA TALHADA";2011;3;15
"SERRA TALHADA";2011;4;14
"SERRA TALHADA";2011;5;3
"SERRA TALHADA";2011;6;5
"SERRA TALHADA";2011;7;2
"SERRA TALHADA";2011;8;0
"SERRA TALHADA";2011;9;0
"SERRA TALHADA";2011;10;0
"SERRA TALHADA";2011;11;0
"SERRA TALHADA";2011;12;3
"SERRITA";2011;1;48
"SERRITA";2011;2;16
"SERRITA";2011;3;37
"SERRITA";2011;4;20
"SERRITA";2011;5;0
"SERRITA";2011;6;0
"SERRITA";2011;7;0
"SERRITA";2011;8;0
"SERRITA";2011;9;0
"SERRITA";2011;10;0
"SERRITA";2011;11;0
"SERRITA";2011;12;12
"SERTANIA";2011;1;8
"SERTANIA";2011;2;4
"SERTANIA";2011;3;11
"SERTANIA";2011;4;5
"SERTANIA";2011;5;2
"SERTANIA";2011;6;1
"SERTANIA";2011;7;3
"SERTANIA";2011;8;3
"SERTANIA";2011;9;0
"SERTANIA";2011;10;4
"SERTANIA";2011;11;0
"SERTANIA";2011;12;0
"SOLIDAO";2011;1;10
"SOLIDAO";2011;2;10
"SOLIDAO";2011;3;10
"SOLIDAO";2011;4;17
"SOLIDAO";2011;5;4
"SOLIDAO";2011;6;1
"SOLIDAO";2011;7;1
"SOLIDAO";2011;8;0
"SOLIDAO";2011;9;0
"SOLIDAO";2011;10;0
"SOLIDAO";2011;11;0
"SOLIDAO";2011;12;0
"SURUBIM";2011;1;1
"SURUBIM";2011;2;1
"SURUBIM";2011;3;1
"SURUBIM";2011;4;3
"SURUBIM";2011;5;14
"SURUBIM";2011;6;15
"SURUBIM";2011;7;11
"SURUBIM";2011;8;5
"SURUBIM";2011;9;3
"SURUBIM";2011;10;3
"SURUBIM";2011;11;3
"SURUBIM";2011;12;0
"TABIRA";2011;1;41
"TABIRA";2011;2;24
"TABIRA";2011;3;6
"TABIRA";2011;4;1
"TABIRA";2011;5;1
"TABIRA";2011;6;0
"TABIRA";2011;7;0
"TABIRA";2011;8;0
"TABIRA";2011;9;0
"TABIRA";2011;10;0
"TABIRA";2011;11;0
"TABIRA";2011;12;0
"TACARATU";2011;1;0
"TACARATU";2011;2;0
"TACARATU";2011;3;1
"TACARATU";2011;4;3
"TACARATU";2011;5;3
"TACARATU";2011;6;2
"TACARATU";2011;7;1
"TACARATU";2011;8;0
"TACARATU";2011;9;0
"TACARATU";2011;10;0
"TACARATU";2011;11;0
"TACARATU";2011;12;0
"TAMANDARE";2011;1;1
"TAMANDARE";2011;2;5
"TAMANDARE";2011;3;4
"TAMANDARE";2011;4;2
"TAMANDARE";2011;5;6
"TAMANDARE";2011;6;2
"TAMANDARE";2011;7;6
"TAMANDARE";2011;8;1
"TAMANDARE";2011;9;0
"TAMANDARE";2011;10;1
"TAMANDARE";2011;11;0
"TAMANDARE";2011;12;2
"TAQUARITINGA DO NORTE";2011;1;0
"TAQUARITINGA DO NORTE";2011;2;0
"TAQUARITINGA DO NORTE";2011;3;0
"TAQUARITINGA DO NORTE";2011;4;0
"TAQUARITINGA DO NORTE";2011;5;0
"TAQUARITINGA DO NORTE";2011;6;1
"TAQUARITINGA DO NORTE";2011;7;3
"TAQUARITINGA DO NORTE";2011;8;2
"TAQUARITINGA DO NORTE";2011;9;3
"TAQUARITINGA DO NORTE";2011;10;1
"TAQUARITINGA DO NORTE";2011;11;3
"TAQUARITINGA DO NORTE";2011;12;1
"TEREZINHA";2011;1;0
"TEREZINHA";2011;2;0
"TEREZINHA";2011;3;0
"TEREZINHA";2011;4;0
"TEREZINHA";2011;5;0
"TEREZINHA";2011;6;1
"TEREZINHA";2011;7;0
"TEREZINHA";2011;8;0
"TEREZINHA";2011;9;0
"TEREZINHA";2011;10;1
"TEREZINHA";2011;11;0
"TEREZINHA";2011;12;0
"TERRA NOVA";2011;1;0
"TERRA NOVA";2011;2;0
"TERRA NOVA";2011;3;0
"TERRA NOVA";2011;4;0
"TERRA NOVA";2011;5;36
"TERRA NOVA";2011;6;11
"TERRA NOVA";2011;7;4
"TERRA NOVA";2011;8;0
"TERRA NOVA";2011;9;0
"TERRA NOVA";2011;10;0
"TERRA NOVA";2011;11;0
"TERRA NOVA";2011;12;0
"TIMBAUBA";2011;1;3
"TIMBAUBA";2011;2;12
"TIMBAUBA";2011;3;46
"TIMBAUBA";2011;4;65
"TIMBAUBA";2011;5;42
"TIMBAUBA";2011;6;3
"TIMBAUBA";2011;7;0
"TIMBAUBA";2011;8;0
"TIMBAUBA";2011;9;0
"TIMBAUBA";2011;10;0
"TIMBAUBA";2011;11;0
"TIMBAUBA";2011;12;0
"TORITAMA";2011;1;0
"TORITAMA";2011;2;0
"TORITAMA";2011;3;1
"TORITAMA";2011;4;2
"TORITAMA";2011;5;0
"TORITAMA";2011;6;0
"TORITAMA";2011;7;0
"TORITAMA";2011;8;0
"TORITAMA";2011;9;0
"TORITAMA";2011;10;0
"TORITAMA";2011;11;0
"TORITAMA";2011;12;0
"TRACUNHAEM";2011;1;2
"TRACUNHAEM";2011;2;14
"TRACUNHAEM";2011;3;5
"TRACUNHAEM";2011;4;1
"TRACUNHAEM";2011;5;1
"TRACUNHAEM";2011;6;0
"TRACUNHAEM";2011;7;0
"TRACUNHAEM";2011;8;1
"TRACUNHAEM";2011;9;0
"TRACUNHAEM";2011;10;0
"TRACUNHAEM";2011;11;0
"TRACUNHAEM";2011;12;0
"TRIUNFO";2011;1;2
"TRIUNFO";2011;2;0
"TRIUNFO";2011;3;6
"TRIUNFO";2011;4;4
"TRIUNFO";2011;5;0
"TRIUNFO";2011;6;0
"TRIUNFO";2011;7;0
"TRIUNFO";2011;8;0
"TRIUNFO";2011;9;0
"TRIUNFO";2011;10;0
"TRIUNFO";2011;11;0
"TRIUNFO";2011;12;0
"TUPANATINGA";2011;1;0
"TUPANATINGA";2011;2;0
"TUPANATINGA";2011;3;10
"TUPANATINGA";2011;4;6
"TUPANATINGA";2011;5;18
"TUPANATINGA";2011;6;5
"TUPANATINGA";2011;7;1
"TUPANATINGA";2011;8;0
"TUPANATINGA";2011;9;0
"TUPANATINGA";2011;10;1
"TUPANATINGA";2011;11;0
"TUPANATINGA";2011;12;0
"TUPARETAMA";2011;1;0
"TUPARETAMA";2011;2;2
"TUPARETAMA";2011;3;3
"TUPARETAMA";2011;4;7
"TUPARETAMA";2011;5;1
"TUPARETAMA";2011;6;0
"TUPARETAMA";2011;7;0
"TUPARETAMA";2011;8;3
"TUPARETAMA";2011;9;0
"TUPARETAMA";2011;10;0
"TUPARETAMA";2011;11;0
"TUPARETAMA";2011;12;0
"VENTUROSA";2011;1;0
"VENTUROSA";2011;2;0
"VENTUROSA";2011;3;0
"VENTUROSA";2011;4;0
"VENTUROSA";2011;5;0
"VENTUROSA";2011;6;3
"VENTUROSA";2011;7;1
"VENTUROSA";2011;8;1
"VENTUROSA";2011;9;0
"VENTUROSA";2011;10;0
"VENTUROSA";2011;11;0
"VENTUROSA";2011;12;0
"VERDEJANTE";2011;1;4
"VERDEJANTE";2011;2;11
"VERDEJANTE";2011;3;41
"VERDEJANTE";2011;4;74
"VERDEJANTE";2011;5;38
"VERDEJANTE";2011;6;2
"VERDEJANTE";2011;7;0
"VERDEJANTE";2011;8;0
"VERDEJANTE";2011;9;4
"VERDEJANTE";2011;10;0
"VERDEJANTE";2011;11;0
"VERDEJANTE";2011;12;0
"VERTENTE DO LERIO";2011;1;0
"VERTENTE DO LERIO";2011;2;0
"VERTENTE DO LERIO";2011;3;0
"VERTENTE DO LERIO";2011;4;0
"VERTENTE DO LERIO";2011;5;0
"VERTENTE DO LERIO";2011;6;1
"VERTENTE DO LERIO";2011;7;0
"VERTENTE DO LERIO";2011;8;0
"VERTENTE DO LERIO";2011;9;0
"VERTENTE DO LERIO";2011;10;0
"VERTENTE DO LERIO";2011;11;0
"VERTENTE DO LERIO";2011;12;0
"VERTENTES";2011;1;0
"VERTENTES";2011;2;4
"VERTENTES";2011;3;1
"VERTENTES";2011;4;0
"VERTENTES";2011;5;0
"VERTENTES";2011;6;0
"VERTENTES";2011;7;0
"VERTENTES";2011;8;0
"VERTENTES";2011;9;0
"VERTENTES";2011;10;0
"VERTENTES";2011;11;0
"VERTENTES";2011;12;0
"VICENCIA";2011;1;8
"VICENCIA";2011;2;12
"VICENCIA";2011;3;0
"VICENCIA";2011;4;1
"VICENCIA";2011;5;4
"VICENCIA";2011;6;1
"VICENCIA";2011;7;0
"VICENCIA";2011;8;0
"VICENCIA";2011;9;0
"VICENCIA";2011;10;0
"VICENCIA";2011;11;0
